$GPGGA,201303.00,4112.55845,N,07348.24800,W,1,05,2.19,161.6,M,-34.2,M,,*63
$GPGGA,201304.00,4112.55839,N,07348.24794,W,1,05,2.19,161.8,M,-34.2,M,,*63
$GPGGA,201305.00,4112.55832,N,07348.24790,W,1,05,2.19,161.9,M,-34.2,M,,*6C
$GPGGA,201306.00,4112.55835,N,07348.24791,W,1,05,2.19,162.0,M,-34.2,M,,*63
$GPGGA,201307.00,4112.55844,N,07348.24795,W,1,05,2.19,162.0,M,-34.2,M,,*60
$GPGGA,201308.00,4112.55861,N,07348.24805,W,1,05,2.19,161.8,M,-34.2,M,,*65
$GPGGA,201309.00,4112.55868,N,07348.24812,W,1,05,2.19,161.7,M,-34.2,M,,*64
$GPGGA,201310.00,4112.55887,N,07348.24828,W,1,05,2.19,161.7,M,-34.2,M,,*64
$GPGGA,201311.00,4112.55887,N,07348.24824,W,1,05,2.19,161.5,M,-34.2,M,,*6B
$GPGGA,201312.00,4112.55893,N,07348.24828,W,1,05,2.19,161.2,M,-34.2,M,,*66
$GPGGA,201313.00,4112.55914,N,07348.24840,W,1,05,2.19,160.9,M,-34.2,M,,*6D
$GPGGA,201314.00,4112.55918,N,07348.24843,W,1,05,2.19,160.8,M,-34.2,M,,*64
$GPGGA,201315.00,4112.55921,N,07348.24851,W,1,05,2.19,160.8,M,-34.2,M,,*6C
